,Station,Easting,Northing,Elevation,DTM,RockSurface,StationReal,RockCover,WBScode,WorkType,ExcavationType,ProfileType,SectionArea,Description,Unit,BoreClass,SupportClass,DisposalClass,StationInterval,ExcavationVolume,DisposalVolume
734,207+024,2613406.711,1267767.927,208.041,257.329,239.0,207024.0,30.959,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.00024149032,398.132045766,597.198068649
735,207+027,2613409.379,1267766.555,208.07,257.329,239.0,207027.0,30.93,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,2.99979415927,398.072684935,597.109027402
736,207+030,2613412.047,1267765.184,208.1,257.342,239.0,207030.0,30.9,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,2.99979415957,398.072684976,597.109027463
737,207+033,2613414.715,1267763.813,208.13,259.041,239.0,207033.0,30.87,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.00069375334,398.192061068,597.288091602
738,207+036,2613417.384,1267762.442,208.161,260.031,239.0,207036.0,30.839,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.00027198771,398.13609277,597.204139155
739,207+039,2613420.052,1267761.07,208.193,260.065,239.0,207039.0,30.807,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,2.99981482769,398.075427635,597.113141453
740,207+042,2613422.72,1267759.699,208.225,260.337,238.875,207042.0,30.65,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,2.99981482728,398.07542758,597.11314137
741,207+045,2613425.388,1267758.328,208.257,260.495,239.0,207045.0,30.743,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.00118326684,398.257019509,597.385529264
742,207+048,2613428.057,1267756.956,208.291,260.495,239.0,207048.0,30.709,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,2.99983682897,398.078347205,597.117520807
743,207+051,2613430.725,1267755.585,208.325,260.64,239.0,207051.0,30.675,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,2.99983682897,398.078347205,597.117520807
744,207+054,2613433.393,1267754.214,208.359,260.673,239.0,207054.0,30.641,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.00073774232,398.197898406,597.29684761
745,207+057,2613436.062,1267752.843,208.394,260.84,239.0,207057.0,30.606,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,2.99986016348,398.081443694,597.122165541
746,207+060,2613438.73,1267751.472,208.43,260.84,239.0,207060.0,30.57,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.0003173166,398.142107912,597.213161868
747,207+063,2613441.398,1267750.1,208.466,260.581,239.0,207063.0,30.534,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,2.99987233069,398.083058283,597.124587424
748,207+066,2613444.066,1267748.729,208.503,260.921,239.0,207066.0,30.497,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.00077423323,398.20274075,597.304111125
749,207+069,2613446.735,1267747.358,208.541,260.534,239.0,207069.0,30.459,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.00034198055,398.145380819,597.218071229
750,207+072,2613449.403,1267745.986,208.579,260.534,239.0,207072.0,30.421,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,2.9998848312,398.0847171,597.12707565
751,207+075,2613452.071,1267744.615,208.617,260.394,239.0,207075.0,30.383,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,2.99991083208,398.088167418,597.132251126
752,207+078,2613454.739,1267743.244,208.657,260.394,239.0,207078.0,30.343,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.00080022641,398.206190045,597.309285068
753,207+081,2613457.408,1267741.873,208.697,259.954,239.0,207081.0,30.303,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.00036797748,398.148830611,597.223245917
754,207+084,2613460.076,1267740.501,208.737,259.953,239.0,207084.0,30.263,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,2.99992433245,398.089958917,597.134938375
755,207+087,2613462.744,1267739.13,208.778,260.16,239.0,207087.0,30.222,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,2.999938166,398.091794628,597.137691942
756,207+090,2613465.412,1267737.759,208.82,260.746,239.0,207090.0,30.18,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.00082755233,398.209816195,597.314724292
757,207+093,2613468.081,1267736.388,208.862,260.746,239.0,207093.0,30.138,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.0004094721,398.154336948,597.231505421
758,207+096,2613470.749,1267735.016,208.905,260.591,239.0,207096.0,30.095,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,2.99996683323,398.095598769,597.143398154
759,207+099,2613473.417,1267733.645,208.949,260.845,239.0,207099.0,30.051,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.00085621137,398.213619249,597.320428874
760,207+102,2613476.086,1267732.274,208.993,260.895,239.0,207102.0,30.007,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.00043880129,398.158228931,597.237343396
761,207+105,2613478.754,1267730.902,209.038,260.895,239.0,207105.0,29.962,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,2.99998166627,398.097567114,597.146350672
762,207+108,2613481.422,1267729.531,209.083,260.942,239.0,207108.0,29.917,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,2.99999683341,398.099579793,597.14936969
763,207+111,2613484.09,1267728.16,209.129,260.942,239.0,207111.0,29.871,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,2.9999968333,398.099579779,597.149369669
764,207+114,2613486.758,1267726.789,209.175,260.95,239.0,207114.0,29.825,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.00135869262,398.280298511,597.420447766
765,207+117,2613489.427,1267725.417,209.222,260.95,239.0,207117.0,29.778,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.0000281665,398.103737695,597.155606543
766,207+120,2613492.095,1267724.046,209.27,260.714,239.0,207120.0,29.73,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.0000281662,398.103737654,597.155606481
767,207+123,2613494.763,1267722.675,209.318,260.714,239.0,207123.0,29.682,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.00093368826,398.223900432,597.335850648
768,207+126,2613497.432,1267721.304,209.367,260.715,239.0,207126.0,29.633,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.00051795533,398.168732672,597.253099009
769,207+129,2613500.1,1267719.932,209.417,259.16,239.0,207129.0,29.583,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.00006083279,398.108072512,597.162108767
770,207+132,2613502.768,1267718.561,209.467,259.16,239.0,207132.0,29.533,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.00007766574,398.110306243,597.165459365
771,207+135,2613505.436,1267717.19,209.518,257.848,239.2,207135.0,29.682,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.00142399515,398.288964156,597.433446234
772,207+138,2613508.105,1267715.818,209.569,257.848,239.0,207138.0,29.431,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.00009483191,398.112584195,597.168876292
773,207+141,2613510.773,1267714.447,209.621,256.222,239.0,207141.0,29.379,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.00009483191,398.112584195,597.168876292
774,207+144,2613513.441,1267713.076,209.673,256.222,239.0,207144.0,29.327,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.00013016381,398.117272738,597.175909107
775,207+147,2613516.109,1267711.705,209.727,255.996,239.0,207147.0,29.273,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.00145864517,398.293562214,597.440343321
776,207+150,2613518.778,1267710.333,209.78,255.996,239.0,207150.0,29.22,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.00014832974,398.119683357,597.179525035
777,207+153,2613521.446,1267708.962,209.835,252.762,239.0,207153.0,29.165,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.00014832974,398.119683357,597.179525035
778,207+156,2613524.114,1267707.591,209.89,252.762,239.0,207156.0,29.11,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.00014832974,398.119683357,597.179525035
779,207+159,2613526.782,1267706.22,209.945,251.422,239.0,207159.0,29.055,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.00151311819,398.300790784,597.451186175
780,207+162,2613529.451,1267704.848,210.001,248.127,239.0,207162.0,28.999,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.000185661,398.124637214,597.186955822
781,207+165,2613532.119,1267703.477,210.058,247.089,239.0,207165.0,28.942,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,0.384693384547,51.0488121294,76.5732181941
782,207+165.384,2613532.461,1267703.301,210.065,247.089,239.0,207165.384,28.935,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,2.61549249657,347.075854295,520.613781442
783,207+168,2613534.787,1267702.106,210.115,247.089,239.0,207168.0,28.885,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.00153194197,398.303288699,597.454933049
784,207+171,2613537.456,1267700.734,210.172,246.834,239.0,207171.0,28.828,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.000185661,398.124637214,597.186955822
785,207+174,2613540.124,1267699.363,210.229,245.821,239.0,207174.0,28.771,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.00018566089,398.1246372,597.1869558
786,207+177,2613542.792,1267697.992,210.286,245.821,239.0,207177.0,28.714,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.000185661,398.124637214,597.186955822
787,207+180,2613545.46,1267696.621,210.343,245.658,239.2,207180.0,28.857,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.00107497429,398.242649089,597.363973633
788,207+183,2613548.129,1267695.25,210.4,245.658,239.0,207183.0,28.6,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.00066192661,398.187837661,597.281756491
789,207+186,2613550.797,1267693.878,210.458,245.859,239.0,207186.0,28.542,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.000185661,398.124637214,597.186955822
790,207+189,2613553.465,1267692.507,210.515,245.859,239.0,207189.0,28.485,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.000185661,398.124637214,597.186955822
791,207+192,2613556.133,1267691.136,210.572,245.804,239.0,207192.0,28.428,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.00153194238,398.303288754,597.454933131
792,207+195,2613558.802,1267689.764,210.629,245.776,239.0,207195.0,28.371,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.000185661,398.124637214,597.186955822
793,207+198,2613561.47,1267688.393,210.686,245.885,239.0,207198.0,28.314,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.00018566048,398.124637145,597.186955718
794,207+201,2613564.138,1267687.022,210.743,245.885,239.0,207201.0,28.257,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.000185661,398.124637214,597.186955822
795,207+204,2613566.806,1267685.651,210.8,245.843,239.0,207204.0,28.2,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.00153194238,398.303288754,597.454933131
796,207+207,2613569.475,1267684.279,210.857,245.862,238.707,207207.0,27.85,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.000185661,398.124637214,597.186955822
797,207+210,2613572.143,1267682.908,210.914,245.842,238.707,207210.0,27.793,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.00020482642,398.127180466,597.190770698
798,207+213,2613574.811,1267681.537,210.972,245.842,238.707,207213.0,27.735,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.00018566058,398.124637159,597.186955739
799,207+216,2613577.479,1267680.166,211.029,245.841,238.707,207216.0,27.678,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.00153194238,398.303288754,597.454933131
800,207+219,2613580.148,1267678.794,211.086,245.688,238.707,207219.0,27.621,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.000185661,398.124637214,597.186955822
801,207+222,2613582.816,1267677.423,211.143,245.688,238.707,207222.0,27.564,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.000185661,398.124637214,597.186955822
802,207+225,2613585.484,1267676.052,211.2,245.856,239.0,207225.0,27.8,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.00064276411,398.185294797,597.277942195
803,207+228,2613588.152,1267674.68,211.257,245.764,239.0,207228.0,27.743,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.00107497429,398.242649089,597.363973633
804,207+231,2613590.821,1267673.309,211.314,245.768,239.0,207231.0,27.686,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.00018566089,398.1246372,597.1869558
805,207+234,2613593.489,1267671.938,211.371,245.768,239.0,207234.0,27.629,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.000185661,398.124637214,597.186955822
806,207+237,2613596.157,1267670.567,211.428,245.805,239.0,207237.0,27.572,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.00153194197,398.303288699,597.454933049
807,207+240,2613598.826,1267669.195,211.485,245.721,239.0,207240.0,27.515,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.00020482642,398.127180466,597.190770698
808,207+243,2613601.494,1267667.824,211.543,245.63,239.0,207243.0,27.457,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.000185661,398.124637214,597.186955822
809,207+246,2613604.162,1267666.453,211.6,245.63,239.0,207246.0,27.4,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.000185661,398.124637214,597.186955822
810,207+249,2613606.83,1267665.082,211.657,245.693,239.0,207249.0,27.343,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.00153194197,398.303288699,597.454933049
811,207+252,2613609.499,1267663.71,211.714,245.598,238.667,207252.0,26.953,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.000185661,398.124637214,597.186955822
812,207+255,2613612.167,1267662.339,211.771,245.646,238.667,207255.0,26.896,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.00018566089,398.1246372,597.1869558
813,207+258,2613614.835,1267660.968,211.828,245.646,238.667,207258.0,26.839,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.00064276463,398.185294866,597.277942299
814,207+261,2613617.503,1267659.596,211.885,245.554,238.667,207261.0,26.782,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.00107497377,398.24264902,597.36397353
815,207+264,2613620.172,1267658.225,211.942,245.621,238.667,207264.0,26.725,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.000185661,398.124637214,597.186955822
816,207+267,2613622.84,1267656.854,211.999,245.621,238.667,207267.0,26.668,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.000185661,398.124637214,597.186955822
817,207+270,2613625.508,1267655.483,212.056,245.628,239.0,207270.0,26.944,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.00066192702,398.187837716,597.281756573
818,207+273,2613628.176,1267654.111,212.114,245.563,239.0,207273.0,26.886,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.00107497429,398.242649089,597.363973633
819,207+276,2613630.845,1267652.74,212.171,245.591,239.0,207276.0,26.829,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.00018566058,398.124637159,597.186955739
820,207+279,2613633.513,1267651.369,212.228,245.591,239.0,207279.0,26.772,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.000185661,398.124637214,597.186955822
821,207+282,2613636.181,1267649.998,212.285,245.525,239.0,207282.0,26.715,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.00153194238,398.303288754,597.454933131
822,207+285,2613638.85,1267648.626,212.342,245.525,239.0,207285.0,26.658,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.000185661,398.124637214,597.186955822
823,207+288,2613641.518,1267647.255,212.399,245.523,239.0,207288.0,26.601,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.00018566089,398.1246372,597.1869558
824,207+291,2613644.186,1267645.884,212.456,245.523,239.0,207291.0,26.544,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.00018566058,398.124637159,597.186955739
825,207+294,2613646.854,1267644.513,212.513,245.506,239.0,207294.0,26.487,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.00064276452,398.185294852,597.277942278
826,207+297,2613649.522,1267643.141,212.57,245.506,239.0,207297.0,26.43,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.00107497429,398.242649089,597.363973633
827,207+300,2613652.191,1267641.77,212.627,245.542,239.333,207300.0,26.706,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.00020482642,398.127180466,597.190770698
828,207+303,2613654.859,1267640.399,212.685,245.542,239.333,207303.0,26.648,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.00018566058,398.124637159,597.186955739
829,207+306,2613657.527,1267639.028,212.742,245.496,239.333,207306.0,26.591,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.00153194238,398.303288754,597.454933131
830,207+309,2613660.196,1267637.656,212.799,245.526,239.333,207309.0,26.534,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.000185661,398.124637214,597.186955822
831,207+312,2613662.864,1267636.285,212.856,245.526,239.333,207312.0,26.477,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.00018566089,398.1246372,597.1869558
832,207+315,2613665.532,1267634.914,212.913,245.633,239.333,207315.0,26.42,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.00064276463,398.185294866,597.277942299
833,207+318,2613668.2,1267633.542,212.97,245.633,239.5,207318.0,26.53,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.00107497377,398.24264902,597.36397353
834,207+321,2613670.869,1267632.171,213.027,245.512,239.5,207321.0,26.473,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.000185661,398.124637214,597.186955822
835,207+324,2613673.537,1267630.8,213.084,245.512,239.75,207324.0,26.666,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.000185661,398.124637214,597.186955822
836,207+327,2613676.205,1267629.429,213.141,245.592,239.75,207327.0,26.609,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.00064276452,398.185294852,597.277942278
837,207+330,2613678.873,1267628.057,213.198,245.592,239.75,207330.0,26.552,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.00109413362,398.245191531,597.367787297
838,207+333,2613681.542,1267626.686,213.256,245.599,239.75,207333.0,26.494,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.000185661,398.124637214,597.186955822
839,207+336,2613684.21,1267625.315,213.313,245.599,239.75,207336.0,26.437,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.000185661,398.124637214,597.186955822
840,207+339,2613686.878,1267623.944,213.37,245.627,239.75,207339.0,26.38,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.00064276452,398.185294852,597.277942278
841,207+342,2613689.546,1267622.572,213.427,245.627,239.75,207342.0,26.323,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.00107497388,398.242649034,597.363973551
842,207+345,2613692.215,1267621.201,213.484,245.533,239.75,207345.0,26.266,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.00018566089,398.1246372,597.1869558
843,207+348,2613694.883,1267619.83,213.541,245.532,240.0,207348.0,26.459,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.00064276452,398.185294852,597.277942278
844,207+351,2613697.551,1267618.458,213.598,245.534,240.0,207351.0,26.402,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.00107497429,398.242649089,597.363973633
845,207+354,2613700.22,1267617.087,213.655,245.558,240.0,207354.0,26.345,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.00018566058,398.124637159,597.186955739
846,207+357,2613702.888,1267615.716,213.712,245.558,240.0,207357.0,26.288,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.000185661,398.124637214,597.186955822
847,207+360,2613705.556,1267614.345,213.769,245.562,240.0,207360.0,26.231,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.00066192702,398.187837716,597.281756573
848,207+363,2613708.224,1267612.973,213.827,245.562,240.0,207363.0,26.173,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.00107497429,398.242649089,597.363973633
849,207+366,2613710.893,1267611.602,213.884,245.553,240.0,207366.0,26.116,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.000185661,398.124637214,597.186955822
850,207+369,2613713.561,1267610.231,213.941,245.553,241.0,207369.0,27.059,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.00018566048,398.124637145,597.186955718
851,207+372,2613716.229,1267608.86,213.998,245.536,241.0,207372.0,27.002,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.00064276463,398.185294866,597.277942299
852,207+375,2613718.897,1267607.488,214.055,245.536,241.0,207375.0,26.945,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.00107497419,398.242649075,597.363973612
853,207+378,2613721.566,1267606.117,214.112,245.59,241.0,207378.0,26.888,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.000185661,398.124637214,597.186955822
854,207+381,2613724.234,1267604.746,214.169,245.573,241.0,207381.0,26.831,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.00064276411,398.185294797,597.277942195
855,207+384,2613726.902,1267603.374,214.226,245.576,241.0,207384.0,26.774,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.000185661,398.124637214,597.186955822
856,207+387,2613729.57,1267602.003,214.283,245.576,241.0,207387.0,26.717,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.00109413403,398.245191586,597.367787379
857,207+390,2613732.239,1267600.632,214.341,245.584,241.0,207390.0,26.659,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.000185661,398.124637214,597.186955822
858,207+393,2613734.907,1267599.261,214.398,245.545,242.0,207393.0,27.602,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.000185661,398.124637214,597.186955822
859,207+396,2613737.575,1267597.89,214.455,245.539,242.0,207396.0,27.545,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.00153194197,398.303288699,597.454933049
860,207+399,2613740.244,1267596.518,214.512,245.485,242.0,207399.0,27.488,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.00018566089,398.1246372,597.1869558
861,207+402,2613742.912,1267595.147,214.569,245.485,242.0,207402.0,27.431,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.000185661,398.124637214,597.186955822
862,207+405,2613745.58,1267593.776,214.626,245.538,242.0,207405.0,27.374,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.00064276452,398.185294852,597.277942278
863,207+408,2613748.248,1267592.404,214.683,245.538,242.0,207408.0,27.317,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.000185661,398.124637214,597.186955822
864,207+411,2613750.916,1267591.033,214.74,245.588,242.0,207411.0,27.26,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.00107497388,398.242649034,597.363973551
865,207+414,2613753.585,1267589.662,214.797,245.511,242.0,207414.0,27.203,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.000185661,398.124637214,597.186955822
866,207+417,2613756.253,1267588.291,214.854,245.58,243.0,207417.0,28.146,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.00066192702,398.187837716,597.281756573
867,207+420,2613758.921,1267586.919,214.912,245.58,243.0,207420.0,28.088,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.00107497388,398.242649034,597.363973551
868,207+423,2613761.59,1267585.548,214.969,245.638,243.0,207423.0,28.031,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.000185661,398.124637214,597.186955822
869,207+426,2613764.258,1267584.177,215.026,245.636,243.0,207426.0,27.974,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.00018566089,398.1246372,597.1869558
870,207+429,2613766.926,1267582.806,215.083,245.64,243.0,207429.0,27.917,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.00064276463,398.185294866,597.277942299
871,207+432,2613769.594,1267581.434,215.14,245.64,243.0,207432.0,27.86,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.00107497377,398.24264902,597.36397353
872,207+435,2613772.263,1267580.063,215.197,245.61,243.0,207435.0,27.803,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.000185661,398.124637214,597.186955822
873,207+438,2613774.931,1267578.692,215.254,245.642,243.0,207438.0,27.746,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.00064276452,398.185294852,597.277942278
874,207+441,2613777.599,1267577.32,215.311,245.618,243.0,207441.0,27.689,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.000185661,398.124637214,597.186955822
875,207+444,2613780.267,1267575.949,215.368,245.578,243.0,207444.0,27.632,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,3.00107497429,398.242649089,597.363973633
